account_id,account_age_days,has_profile_pic,has_bio,has_profile_bio_combined,followers,following,follower_following_ratio,num_posts,sleep_inactivity_window,interaction_time_variance,comment_template_reuse_rate,account_age_activity_ratio,burst_engagement_score,posting_time_entropy,comment_vocabulary_size,follower_growth_pattern,like_comment_ratio,hashtag_reuse_rate,username_digit_ratio,mutual_follower_ratio,night_activity_ratio,coordinated_posting_score,comment_relevance_score,content_diversity_score,follow_unfollow_churn_rate,ghost_follower_percentage,is_bot
user_000124,62,1,0,0,211,2849,0.0741,12,0,0.1902,0.9024,4.7692,31.85,0.3693,127,0.9531,1.96,0.8776,0.7269,0.0439,0.6843,0.6689,0.3854,0.3487,0.7847,0.7925,1
user_000125,1342,1,1,1,2106,360,5.85,919,1,0.9415,0.0975,1.4587,6.55,0.9178,1677,0.3095,7.74,0.3859,0.1934,0.4571,0.2208,0.2433,0.7085,0.6812,0.1646,0.2063,0
user_000126,86,1,1,1,430,4119,0.1044,36,0,0.188,0.8817,2.3243,16.61,0.3424,123,0.9544,1.48,0.6334,0.5144,0.0141,0.4924,0.8319,0.1356,0.1722,0.6591,0.7678,1
user_000127,160,0,0,0,332,1479,0.2245,19,0,0.2796,0.9328,8.0,35.2,0.2071,37,0.9977,0.83,0.8008,0.5078,0.1286,0.6609,0.9071,0.3923,0.1069,0.8359,0.7007,1
user_000128,1396,1,1,1,1872,782,2.3939,629,1,0.6965,0.195,2.2159,4.62,0.8656,702,0.1431,8.16,0.3711,0.1692,0.4604,0.2026,0.2558,0.9111,0.7906,0.1011,0.1011,0
user_000129,291,1,1,1,574,885,0.6486,939,1,0.7281,0.1524,0.3096,6.68,0.8925,488,0.318,12.29,0.2058,0.165,0.5063,0.1427,0.0614,0.7015,0.9259,0.148,0.1593,0
user_000130,1712,1,1,1,1480,729,2.0302,440,1,0.5045,0.1594,3.8821,7.18,0.6182,1143,0.1673,10.96,0.3226,0.1697,0.4691,0.1106,0.1313,0.8494,0.8859,0.0954,0.1242,0
user_000131,118,0,0,0,31,4808,0.0064,20,0,0.1452,0.7451,5.619,41.38,0.1062,28,0.7807,1.29,0.7687,0.4809,0.1429,0.5529,0.6455,0.268,0.2952,0.7834,0.4688,1
user_000132,127,1,1,1,105,3994,0.0263,5,1,0.2236,0.8551,21.1667,45.16,0.1822,92,0.8036,0.74,0.9425,0.7283,0.1082,0.5908,0.7967,0.3841,0.2241,0.6522,0.4652,1
user_000133,128,1,0,0,52,2407,0.0216,34,0,0.2259,0.9396,3.6571,30.32,0.1705,78,0.8503,1.44,0.787,0.5704,0.0701,0.4235,0.7688,0.1355,0.3404,0.7858,0.781,1
user_000134,1758,1,0,0,551,477,1.1551,200,1,0.8674,0.1754,8.7463,1.5,0.7095,674,0.2715,12.99,0.3718,0.0024,0.5696,0.0604,0.1872,0.7007,0.7074,0.1382,0.1743,0
user_000135,748,1,1,1,987,1132,0.8719,82,1,0.6947,0.2214,9.012,3.33,0.6198,858,0.2144,14.78,0.3355,0.1467,0.3465,0.2062,0.2463,0.8104,0.9466,0.1313,0.2383,0
user_000136,136,0,0,0,26,2869,0.0091,5,0,0.2947,0.7944,22.6667,21.64,0.2747,90,0.7793,0.49,0.7691,0.4343,0.0502,0.5627,0.939,0.2811,0.1192,0.5302,0.7806,1
user_000137,1129,1,1,1,2514,1487,1.6907,358,0,0.9343,0.1127,3.1448,5.73,0.8473,859,0.2751,9.31,0.1749,0.0004,0.3696,0.0734,0.1623,0.8143,0.6746,0.2848,0.0513,0
user_000138,100,1,1,1,293,3428,0.0855,44,0,0.1133,0.7576,2.2222,48.52,0.2197,65,0.7566,1.38,0.942,0.3509,0.0112,0.4734,0.6324,0.3245,0.3286,0.6736,0.5035,1
user_000139,252,1,1,1,959,92,10.4239,426,1,0.8154,0.101,0.5902,5.58,0.8864,1434,0.3216,3.16,0.1745,0.0429,0.4083,0.0995,0.0656,0.7606,0.8565,0.2017,0.1846,0
user_000140,1507,1,1,1,2786,324,8.5988,213,1,0.7449,0.1001,7.0421,5.32,0.86,902,0.2564,3.82,0.2113,0.1842,0.5338,0.1577,0.1172,0.729,0.9134,0.2166,0.2075,0
user_000141,624,1,1,1,841,729,1.1536,469,1,0.565,0.246,1.3277,3.94,0.775,811,0.2332,3.26,0.1903,0.1005,0.3225,0.1482,0.2818,0.6369,0.8676,0.1524,0.181,0
user_000142,1241,1,1,1,2132,763,2.7942,909,1,0.8968,0.2535,1.3637,5.8,0.6387,368,0.1024,14.09,0.233,0.1107,0.402,0.1985,0.0692,0.9054,0.8898,0.104,0.2119,0
user_000143,110,0,0,0,304,3395,0.0895,32,0,0.2759,0.6272,3.3333,44.01,0.2047,137,0.9383,1.78,0.7207,0.5309,0.068,0.3053,0.7036,0.2378,0.2028,0.7888,0.5539,1
user_000144,1248,1,0,0,549,534,1.0281,695,1,0.6336,0.1853,1.7931,3.42,0.745,715,0.3673,5.9,0.2063,0.0211,0.3889,0.1538,0.2019,0.6859,0.6202,0.1478,0.0968,0
user_000145,591,1,1,1,236,1248,0.1891,338,1,0.7434,0.2241,1.7434,5.92,0.6601,1245,0.1983,9.56,0.2726,0.0044,0.678,0.1893,0.1739,0.9266,0.7537,0.2951,0.1525,0
user_000146,1997,1,1,1,916,1176,0.7789,870,1,0.7751,0.2643,2.2928,5.71,0.7428,840,0.2885,11.26,0.176,0.002,0.5894,0.1571,0.259,0.8875,0.8952,0.1713,0.1167,0
user_000147,157,0,1,0,438,4734,0.0925,45,0,0.2509,0.9156,3.413,22.12,0.1201,41,0.8438,0.45,0.8601,0.724,0.0864,0.6927,0.7577,0.254,0.3473,0.5926,0.777,1
user_000148,502,1,1,1,1955,89,21.9663,108,1,0.6685,0.1424,4.6055,1.32,0.7225,395,0.1025,5.61,0.2985,0.0968,0.3021,0.2109,0.2432,0.7919,0.6233,0.2416,0.1667,0
user_000149,173,0,1,0,218,3926,0.0555,36,0,0.2283,0.7353,4.6757,38.19,0.2041,40,0.8962,1.79,0.8026,0.6162,0.0319,0.4896,0.8507,0.1813,0.1506,0.6255,0.4966,1
user_000150,1809,1,1,1,494,1280,0.3859,385,0,0.8133,0.1457,4.6865,6.75,0.8308,1035,0.2293,9.59,0.26,0.1274,0.5993,0.095,0.1822,0.8891,0.7621,0.1196,0.1809,0
user_000151,74,0,1,0,397,2314,0.1716,5,0,0.2434,0.8617,12.3333,20.27,0.1652,82,0.7792,0.89,0.911,0.7122,0.0982,0.6432,0.8743,0.2287,0.1503,0.7057,0.6945,1
user_000152,256,1,1,1,2478,1255,1.9745,942,0,0.5427,0.2997,0.2715,3.29,0.8619,779,0.3023,3.07,0.2397,0.1142,0.4216,0.1136,0.2903,0.9121,0.8972,0.1515,0.0527,0
user_000153,680,1,0,0,2609,969,2.6925,163,1,0.639,0.0832,4.1463,4.58,0.6019,814,0.2874,13.37,0.2761,0.1162,0.6963,0.2013,0.1606,0.8476,0.7362,0.1072,0.1694,0
user_000154,110,0,1,0,200,1838,0.1088,4,1,0.2953,0.8273,22.0,43.15,0.3145,33,0.716,0.96,0.8362,0.6388,0.0622,0.6767,0.6586,0.2501,0.2727,0.7789,0.6595,1
user_000155,1012,1,1,1,1778,665,2.6737,455,1,0.8005,0.2593,2.2193,2.19,0.6067,1435,0.1075,5.06,0.2361,0.091,0.5743,0.232,0.2098,0.9337,0.9086,0.1961,0.2168,0
user_000156,26,1,0,0,308,3721,0.0828,19,0,0.1558,0.6296,1.3,36.24,0.3643,81,0.879,1.05,0.9417,0.6417,0.0626,0.62,0.9096,0.1376,0.1501,0.5865,0.6765,1
user_000157,57,0,1,0,231,4356,0.053,41,1,0.0713,0.735,1.3571,17.49,0.1632,53,0.8425,0.2,0.9298,0.3374,0.0714,0.512,0.9449,0.1498,0.1286,0.5035,0.4622,1
user_000158,371,1,1,1,1183,699,1.6924,88,1,0.6592,0.1256,4.1685,7.83,0.6595,1839,0.1441,7.11,0.3594,0.031,0.3331,0.1469,0.1256,0.7972,0.8813,0.0843,0.1661,0
user_000159,417,1,0,0,1951,1416,1.3778,194,1,0.9429,0.1489,2.1385,6.01,0.6987,525,0.2375,11.7,0.2723,0.1334,0.6108,0.2224,0.1285,0.7883,0.894,0.2974,0.2279,0
user_000160,1934,1,1,1,2348,496,4.7339,893,1,0.8772,0.1404,2.1633,7.02,0.7424,1762,0.3096,7.99,0.2542,0.1807,0.656,0.2136,0.1775,0.8577,0.7795,0.2674,0.1306,0
user_000161,72,0,1,0,495,3762,0.1316,37,1,0.0913,0.899,1.8947,32.18,0.222,115,0.9781,1.94,0.7999,0.3715,0.0624,0.6191,0.7286,0.1261,0.2392,0.838,0.7184,1
user_000162,1548,0,1,0,824,811,1.016,645,1,0.6185,0.0502,2.3963,7.09,0.8774,575,0.213,5.78,0.1796,0.1109,0.3798,0.1088,0.1093,0.932,0.9306,0.2025,0.2349,0
user_000163,13,0,0,0,482,2224,0.2167,15,0,0.2401,0.7795,0.8125,39.64,0.3806,113,0.8427,1.38,0.867,0.3227,0.1005,0.3907,0.8345,0.2405,0.2934,0.5494,0.6505,1
user_000164,487,1,1,1,1167,788,1.481,892,1,0.6069,0.0624,0.5454,6.07,0.6391,1252,0.1567,14.07,0.3087,0.1222,0.3799,0.0611,0.1921,0.828,0.6738,0.1891,0.2213,0
user_000165,56,0,0,0,430,992,0.4335,7,0,0.1086,0.7208,7.0,16.05,0.3884,82,0.7124,1.31,0.8091,0.6267,0.0369,0.4183,0.8169,0.2799,0.2266,0.6402,0.7652,1
user_000166,1472,0,1,0,1351,1320,1.0235,749,1,0.6403,0.135,1.9627,1.55,0.755,1196,0.1267,14.9,0.2623,0.197,0.6756,0.1406,0.0996,0.6577,0.684,0.2275,0.1046,0
user_000167,928,1,1,1,1373,969,1.4169,559,0,0.9071,0.2119,1.6571,2.91,0.662,451,0.3452,12.08,0.1167,0.0014,0.385,0.1827,0.1528,0.7408,0.9096,0.2739,0.2318,0
user_000168,362,1,1,1,1701,719,2.3658,948,1,0.6935,0.2577,0.3815,1.84,0.8572,1804,0.1351,11.19,0.385,0.0274,0.5936,0.1764,0.1959,0.7365,0.7243,0.0613,0.0936,0
user_000169,270,1,1,1,2873,921,3.1194,712,1,0.6849,0.1901,0.3787,7.6,0.629,502,0.3403,4.25,0.2731,0.0928,0.3475,0.2461,0.1037,0.6235,0.8082,0.2347,0.0565,0
user_000170,108,0,0,0,388,1231,0.3152,29,0,0.2924,0.7509,3.6,27.16,0.1151,71,0.7082,1.09,0.6764,0.7947,0.0904,0.3552,0.8411,0.3693,0.2863,0.5306,0.7584,1
user_000171,175,0,0,0,150,1156,0.1298,37,0,0.1705,0.8943,4.6053,22.74,0.2143,73,0.9286,1.58,0.6965,0.4021,0.0123,0.5717,0.6268,0.2262,0.2504,0.8748,0.5247,1
user_000172,750,1,1,1,2932,1322,2.2179,575,1,0.6008,0.1098,1.3021,4.59,0.8708,1050,0.2985,3.92,0.2064,0.1101,0.4613,0.2167,0.2537,0.8141,0.7307,0.1138,0.0712,0
user_000173,1344,1,1,1,2056,929,2.2131,512,1,0.5818,0.0892,2.6199,6.79,0.6147,728,0.166,9.22,0.313,0.0191,0.4271,0.2437,0.1156,0.7096,0.8928,0.0626,0.1429,0
user_000174,1328,1,1,1,1581,1303,1.2134,707,0,0.8514,0.1496,1.8757,4.11,0.9128,962,0.3499,9.48,0.3534,0.0863,0.4516,0.233,0.1128,0.8955,0.7694,0.1785,0.1117,0
user_000175,803,1,1,1,910,1474,0.6174,145,1,0.6778,0.2321,5.5,3.42,0.8349,753,0.2322,4.59,0.2147,0.1239,0.4818,0.206,0.2994,0.6669,0.7609,0.1577,0.1109,0
user_000176,893,1,1,1,1379,79,17.4557,330,0,0.5769,0.1545,2.6979,6.3,0.9143,1316,0.3071,7.09,0.3415,0.0105,0.3638,0.1171,0.0692,0.6822,0.8906,0.2871,0.1109,0
user_000177,1073,1,1,1,909,1027,0.8851,103,1,0.689,0.0524,10.3173,7.01,0.8559,955,0.1034,12.45,0.1919,0.0081,0.5353,0.1295,0.2935,0.7905,0.6963,0.2274,0.1043,0
user_000178,111,0,0,0,389,2559,0.152,12,1,0.2514,0.6785,8.5385,22.91,0.3452,88,0.727,0.47,0.6177,0.6132,0.0502,0.4119,0.7162,0.2988,0.3177,0.8036,0.691,1
user_000179,1634,1,0,0,717,1094,0.6554,113,1,0.9099,0.1869,14.3333,6.14,0.7213,1217,0.1377,5.06,0.3482,0.117,0.435,0.2106,0.1116,0.9416,0.7207,0.1343,0.1124,0
user_000180,1190,1,1,1,2386,1408,1.6946,490,0,0.7455,0.0764,2.4236,1.32,0.8297,1910,0.2081,11.06,0.1812,0.0162,0.697,0.0812,0.2971,0.942,0.8778,0.2149,0.1656,0
user_000181,83,1,1,1,196,2407,0.0814,9,0,0.1326,0.7975,8.3,44.77,0.1605,126,0.7837,0.35,0.6348,0.6016,0.0833,0.4014,0.7648,0.2477,0.1488,0.7608,0.7124,1
user_000182,106,1,0,0,419,4542,0.0923,39,0,0.291,0.6473,2.65,20.31,0.3669,68,0.9048,1.19,0.7502,0.438,0.1176,0.3905,0.8423,0.17,0.2563,0.7988,0.4875,1
user_000183,1923,1,0,0,2901,412,7.0413,332,1,0.6536,0.1696,5.7748,7.5,0.7162,887,0.1084,10.47,0.342,0.1684,0.4931,0.2055,0.2182,0.8535,0.7724,0.2084,0.2111,0
user_000184,706,1,1,1,2272,920,2.4696,329,1,0.746,0.26,2.1394,1.89,0.8801,613,0.222,4.72,0.3144,0.0587,0.5102,0.1896,0.2751,0.8773,0.8367,0.2199,0.2392,0
user_000185,659,1,0,0,1064,710,1.4986,153,0,0.6991,0.0606,4.2792,5.79,0.9159,1922,0.267,7.11,0.1404,0.0189,0.6326,0.2337,0.2124,0.6362,0.7407,0.2322,0.206,0
user_000186,1044,0,1,0,575,132,4.3561,159,0,0.7431,0.2628,6.525,7.7,0.798,1524,0.2659,12.75,0.2152,0.1333,0.6955,0.0951,0.1475,0.768,0.6483,0.0703,0.2159,0
user_000187,157,0,0,0,29,2081,0.0139,2,1,0.1317,0.707,52.3333,29.09,0.3018,89,0.8777,1.42,0.7276,0.6693,0.1033,0.3478,0.8004,0.177,0.301,0.6704,0.7979,1
user_000188,350,1,0,0,1209,101,11.9703,160,1,0.8825,0.0991,2.1739,1.88,0.9372,926,0.2435,10.03,0.2624,0.0172,0.3228,0.0711,0.1964,0.7905,0.6818,0.2094,0.214,0
user_000189,606,1,1,1,2007,791,2.5373,418,1,0.9041,0.2525,1.4463,5.08,0.8556,675,0.1224,13.89,0.399,0.1401,0.6082,0.1175,0.2854,0.7854,0.8563,0.281,0.245,0
user_000190,54,0,1,0,84,865,0.0971,10,0,0.1876,0.8765,4.9091,26.13,0.2739,76,0.8134,0.22,0.7188,0.553,0.0327,0.5632,0.9492,0.2355,0.1887,0.6603,0.4461,1
user_000191,179,0,1,0,190,743,0.2557,37,0,0.1537,0.8557,4.7105,19.74,0.1593,93,0.8432,1.24,0.8036,0.5007,0.0573,0.3507,0.7371,0.1488,0.2836,0.5835,0.4234,1
user_000192,657,1,0,0,1019,341,2.9883,995,1,0.8053,0.1982,0.6596,2.04,0.6602,1736,0.143,4.82,0.2298,0.1191,0.3322,0.2379,0.2388,0.8053,0.89,0.07,0.1454,0
user_000193,36,1,0,0,464,756,0.6138,25,1,0.0943,0.8527,1.3846,16.41,0.2216,120,0.8268,1.99,0.6037,0.7475,0.0309,0.6144,0.8163,0.2026,0.3185,0.5052,0.4907,1
user_000194,1320,1,1,1,271,323,0.839,308,0,0.7067,0.238,4.2718,7.34,0.8924,1930,0.3461,12.92,0.2764,0.0706,0.6199,0.1609,0.2565,0.821,0.8745,0.1996,0.1328,0
user_000195,142,0,0,0,188,2154,0.0873,48,0,0.0962,0.6209,2.898,36.15,0.3291,93,0.8629,0.81,0.8189,0.3062,0.03,0.5969,0.6855,0.2794,0.1963,0.8419,0.781,1
user_000196,8,1,0,0,397,2214,0.1793,20,0,0.1883,0.7822,0.381,49.81,0.1606,97,0.9879,0.19,0.6343,0.322,0.0359,0.5165,0.826,0.1137,0.3365,0.8369,0.5186,1
user_000197,191,1,1,1,1617,1441,1.1221,895,1,0.6612,0.2974,0.2132,5.79,0.9321,1853,0.3784,4.09,0.1858,0.1345,0.3679,0.0611,0.1328,0.8681,0.7448,0.2132,0.1659,0
user_000198,1452,0,1,0,1003,655,1.5313,478,1,0.5436,0.0948,3.0313,6.58,0.8371,1112,0.2425,14.07,0.1218,0.0561,0.44,0.2065,0.2981,0.6842,0.906,0.2577,0.0949,0
user_000199,742,1,1,1,1973,125,15.784,488,1,0.8292,0.143,1.5174,4.65,0.6238,1449,0.1179,11.3,0.142,0.0832,0.5194,0.1305,0.1799,0.9488,0.6473,0.2189,0.1292,0
user_000200,415,1,1,1,2941,134,21.9478,970,1,0.6595,0.1257,0.4274,6.12,0.8453,1675,0.2073,10.13,0.2727,0.0323,0.4887,0.1607,0.1926,0.6735,0.8598,0.0563,0.121,0
user_000201,84,0,0,0,254,2656,0.0956,30,0,0.1783,0.6457,2.7097,30.42,0.1952,136,0.7183,1.42,0.664,0.4595,0.0682,0.6632,0.6849,0.1274,0.1797,0.5419,0.4514,1
user_000202,1428,0,1,0,1364,942,1.448,393,1,0.9035,0.0991,3.6244,1.16,0.9016,790,0.2764,6.79,0.2881,0.1617,0.5447,0.1091,0.1139,0.7146,0.6576,0.0953,0.2081,0
user_000203,524,1,1,1,1757,1143,1.5372,913,1,0.5798,0.2308,0.5733,6.41,0.8502,573,0.185,7.8,0.3436,0.0028,0.5598,0.1838,0.2497,0.9265,0.607,0.0884,0.2272,0
user_000204,967,1,1,1,2672,821,3.2546,987,1,0.5938,0.0832,0.9787,5.47,0.7119,1067,0.3692,6.07,0.1662,0.0276,0.6436,0.15,0.2187,0.6837,0.8653,0.24,0.1125,0
user_000205,970,1,1,1,1274,1279,0.9961,228,1,0.5681,0.088,4.2358,3.3,0.6191,792,0.3015,11.75,0.2725,0.0414,0.5018,0.1124,0.1569,0.8258,0.8608,0.1081,0.1311,0
user_000206,1570,1,1,1,2471,1088,2.2711,266,1,0.8443,0.0858,5.8801,5.6,0.8245,1865,0.2018,3.75,0.2459,0.0218,0.3994,0.1134,0.2522,0.9064,0.7059,0.2647,0.2214,0
user_000207,153,1,0,0,143,3697,0.0387,24,0,0.2173,0.6809,6.12,23.52,0.1918,47,0.9407,1.74,0.6481,0.7762,0.056,0.5649,0.8631,0.3436,0.3364,0.6252,0.7434,1
user_000208,848,1,1,1,807,1108,0.7283,428,1,0.6382,0.2649,1.9767,7.72,0.6762,1266,0.215,5.02,0.3509,0.1098,0.3757,0.1941,0.1778,0.8115,0.7613,0.2572,0.2159,0
user_000209,99,1,1,1,262,1840,0.1424,30,0,0.1261,0.6487,3.1935,36.42,0.1919,98,0.7213,0.76,0.9019,0.4165,0.1073,0.5519,0.9022,0.1397,0.3444,0.7331,0.7982,1
user_000210,13,1,0,0,245,2881,0.085,28,0,0.1602,0.908,0.4483,32.69,0.2523,57,0.7189,0.85,0.7659,0.5256,0.1317,0.512,0.7638,0.2232,0.3044,0.858,0.7413,1
user_000211,171,0,0,0,139,1096,0.1268,38,0,0.199,0.9485,4.3846,30.23,0.3762,35,0.8129,1.18,0.7675,0.731,0.0248,0.5215,0.7795,0.1844,0.3056,0.8011,0.6931,1
user_000212,71,1,0,0,225,3831,0.0587,17,0,0.236,0.8489,3.9444,23.21,0.3248,89,0.7324,0.54,0.8626,0.4373,0.0975,0.3325,0.7583,0.3217,0.2716,0.826,0.751,1
user_000213,30,1,0,0,332,2618,0.1268,17,1,0.2386,0.687,1.6667,33.84,0.3976,71,0.9589,0.61,0.7871,0.7294,0.0556,0.6816,0.6427,0.1055,0.326,0.5275,0.7968,1
user_000214,113,0,0,0,92,4268,0.0216,34,0,0.1597,0.9421,3.2286,43.28,0.3212,61,0.732,1.91,0.6211,0.4488,0.0517,0.4282,0.6575,0.3349,0.1306,0.754,0.4495,1
user_000215,1317,1,1,1,2857,370,7.7216,228,1,0.832,0.0848,5.7511,4.08,0.769,837,0.2535,12.23,0.3804,0.1818,0.6278,0.2276,0.0998,0.6995,0.7011,0.1443,0.1287,0
user_000216,506,1,1,1,2581,174,14.8333,130,1,0.8584,0.2349,3.8626,5.52,0.6545,800,0.2204,12.52,0.1662,0.0372,0.6803,0.092,0.1152,0.9394,0.8571,0.2249,0.2206,0
user_000217,1272,1,1,1,947,648,1.4614,855,1,0.8489,0.1356,1.486,5.39,0.6672,845,0.2351,9.37,0.3237,0.1652,0.5786,0.2348,0.2551,0.7967,0.835,0.2816,0.1738,0
user_000218,158,1,0,0,218,3668,0.0594,9,1,0.2144,0.7975,15.8,47.65,0.276,51,0.8088,1.67,0.6714,0.5345,0.1221,0.3721,0.6385,0.3651,0.1857,0.7735,0.4101,1
user_000219,74,1,0,0,126,3737,0.0337,40,0,0.0868,0.7043,1.8049,18.14,0.3732,149,0.8192,0.57,0.8843,0.4714,0.0256,0.5282,0.8035,0.3144,0.1601,0.6775,0.5129,1
user_000220,1092,1,0,0,2248,606,3.7096,131,1,0.9006,0.0787,8.2727,1.03,0.7757,1699,0.2792,13.57,0.1149,0.0514,0.486,0.0954,0.236,0.9217,0.7483,0.1355,0.2423,0
user_000221,1896,1,1,1,886,322,2.7516,978,1,0.6405,0.2313,1.9367,6.57,0.8915,1631,0.3374,10.22,0.2018,0.1089,0.3164,0.199,0.1615,0.607,0.6219,0.1469,0.1667,0
user_000222,1337,1,0,0,1457,860,1.6942,715,1,0.6314,0.2372,1.8673,4.38,0.6756,1759,0.2594,7.75,0.2839,0.1611,0.4199,0.2424,0.1839,0.8164,0.8382,0.2167,0.1522,0
user_000223,1781,0,1,0,2938,1410,2.0837,303,0,0.8322,0.2642,5.8586,7.57,0.7723,1645,0.3567,8.02,0.1928,0.1873,0.5063,0.1495,0.0946,0.6379,0.8947,0.2035,0.1152,0
user_000224,659,1,1,1,2712,668,4.0599,406,1,0.8814,0.0955,1.6192,4.01,0.6579,834,0.3367,4.43,0.1422,0.0573,0.5072,0.1996,0.2591,0.8465,0.925,0.2347,0.1113,0
user_000225,957,1,1,1,645,1242,0.5193,571,1,0.5546,0.1257,1.6731,4.73,0.7975,815,0.1524,11.49,0.3135,0.1797,0.5331,0.0748,0.0804,0.8524,0.6643,0.1321,0.1474,0
user_000226,831,1,1,1,1774,685,2.5898,358,1,0.8659,0.1144,2.3148,6.42,0.7349,552,0.2975,8.25,0.183,0.1116,0.4388,0.2366,0.2807,0.7758,0.7148,0.2343,0.0573,0
user_000227,735,1,0,0,1780,1124,1.5836,291,0,0.6461,0.2182,2.5171,3.36,0.6629,356,0.171,8.8,0.2287,0.015,0.3425,0.2175,0.11,0.6682,0.7767,0.2422,0.0624,0
user_000228,1022,1,1,1,331,392,0.8444,526,1,0.7464,0.2859,1.9393,2.76,0.6352,528,0.112,8.39,0.2733,0.1142,0.433,0.1131,0.0767,0.7284,0.6348,0.2416,0.2433,0
user_000229,164,0,0,0,98,3613,0.0271,18,0,0.1225,0.6705,8.6316,24.28,0.1509,43,0.8257,0.32,0.6602,0.5737,0.033,0.3256,0.7111,0.1661,0.2288,0.5409,0.7007,1
user_000230,108,1,0,0,479,3519,0.1361,1,0,0.1485,0.8978,54.0,27.11,0.1106,92,0.8219,1.77,0.827,0.7496,0.0973,0.3525,0.7084,0.1605,0.3272,0.8042,0.6706,1
user_000231,1955,1,1,1,999,60,16.65,669,1,0.5182,0.1315,2.9179,4.28,0.6518,518,0.3542,5.47,0.3856,0.0684,0.6943,0.2177,0.2521,0.7113,0.6031,0.1455,0.1104,0
user_000232,1724,1,1,1,383,1385,0.2765,148,0,0.9209,0.2379,11.5705,7.59,0.8368,889,0.1298,8.14,0.2886,0.043,0.551,0.2347,0.2994,0.6114,0.6825,0.1276,0.1298,0
user_000233,701,1,1,1,947,853,1.1102,330,1,0.6076,0.2072,2.1178,5.48,0.8977,1238,0.3843,5.63,0.1979,0.1512,0.4575,0.1716,0.1611,0.8598,0.6799,0.0646,0.11,0
user_000234,1370,1,0,0,350,908,0.3855,905,1,0.898,0.0879,1.5121,5.18,0.8327,1473,0.1232,6.39,0.2756,0.0513,0.6736,0.0762,0.2493,0.7778,0.8626,0.1277,0.1529,0
user_000235,177,1,0,0,376,3991,0.0942,2,0,0.0708,0.902,59.0,31.82,0.1206,74,0.7091,1.48,0.9059,0.4104,0.0322,0.3249,0.8879,0.1934,0.2004,0.7011,0.7358,1
user_000236,45,0,0,0,365,518,0.7046,44,0,0.0524,0.6264,1.0,28.15,0.3462,74,0.9964,1.02,0.6627,0.7456,0.0744,0.5839,0.9443,0.1151,0.1242,0.7882,0.5127,1
user_000237,1928,0,0,0,2844,528,5.3864,869,1,0.6928,0.0568,2.2161,6.48,0.6037,1315,0.368,8.19,0.2607,0.0954,0.4557,0.2275,0.2735,0.7175,0.8153,0.2817,0.2424,0
user_000238,1095,1,1,1,2779,1130,2.4593,654,1,0.8191,0.1969,1.6718,6.74,0.7373,851,0.1464,8.27,0.2531,0.0518,0.4266,0.0674,0.1258,0.9383,0.9306,0.1337,0.1642,0
user_000239,81,0,1,0,400,3689,0.1084,41,1,0.1844,0.605,1.9286,24.02,0.235,119,0.9246,0.5,0.9035,0.7779,0.0431,0.653,0.6339,0.1167,0.1323,0.5231,0.738,1
user_000240,375,1,1,1,2061,1130,1.8239,772,1,0.6669,0.243,0.4851,2.19,0.7346,1658,0.1087,5.88,0.1097,0.0672,0.5055,0.2093,0.1345,0.8469,0.6656,0.2376,0.0972,0
user_000241,1299,1,1,1,1269,1100,1.1536,781,1,0.5628,0.1923,1.6611,7.08,0.8041,1485,0.2116,4.11,0.2374,0.0789,0.6468,0.0988,0.2917,0.9353,0.6867,0.137,0.2291,0
user_000242,153,1,0,0,215,1673,0.1285,30,0,0.2341,0.6181,4.9355,16.73,0.2159,20,0.9242,0.19,0.932,0.6556,0.011,0.6055,0.7799,0.3338,0.2306,0.7564,0.7145,1
user_000243,988,1,1,1,602,168,3.5833,723,0,0.7683,0.2349,1.3646,2.48,0.8946,1401,0.3444,8.01,0.1929,0.1876,0.5709,0.0738,0.0672,0.7692,0.677,0.1135,0.2255,0
user_000244,779,1,1,1,424,1041,0.4073,954,1,0.665,0.1477,0.8157,7.84,0.9341,558,0.2333,6.64,0.315,0.0717,0.4071,0.1364,0.0729,0.8613,0.6044,0.2111,0.0866,0
user_000245,949,0,1,0,919,1421,0.6467,220,1,0.6999,0.0843,4.2941,7.04,0.8856,695,0.3181,11.32,0.3962,0.045,0.5649,0.1719,0.2788,0.6547,0.8631,0.1921,0.1049,0
user_000246,696,1,1,1,2264,233,9.7167,955,1,0.7334,0.0628,0.728,2.63,0.7722,1389,0.3789,4.5,0.2957,0.0105,0.4785,0.1608,0.1245,0.7593,0.6572,0.126,0.1742,0
user_000247,393,1,1,1,2516,98,25.6735,101,1,0.863,0.113,3.8529,6.77,0.6298,1801,0.2498,6.56,0.1795,0.0864,0.6996,0.0941,0.0758,0.8048,0.771,0.181,0.1834,0
user_000248,1578,1,0,0,2807,1262,2.2242,908,1,0.7797,0.105,1.736,4.11,0.9148,1510,0.2155,14.32,0.2831,0.167,0.5841,0.0725,0.234,0.6963,0.8237,0.1352,0.2495,0
user_000249,243,1,1,1,1993,1276,1.5619,460,1,0.6836,0.1369,0.5271,1.15,0.6321,1434,0.2939,10.77,0.1385,0.13,0.693,0.2324,0.1598,0.614,0.7268,0.2566,0.1903,0
user_000250,760,1,1,1,329,238,1.3824,464,1,0.6402,0.1813,1.6344,1.46,0.9404,988,0.3943,10.94,0.3451,0.1499,0.5798,0.1114,0.0643,0.7201,0.8334,0.0756,0.0524,0
